file_number,nesting_depth,num_ids,num_classes,num_important,duplicate_selectors,total_rules,deep_nesting,long_selectors,overqualified_selectors,browser_specific_properties,total_properties,avg_properties_per_rule,inline_styles,unused_selectors,universal_selectors,excessive_specificity,vendor_prefixes,animation_usage,excessive_zindex,unused_media_queries,color_hex_usage,excessive_font_sizes
770,0,133,818,9,4,492,1,15,6,3,1725,3.4989858012170387,0,8,1,26,3,0,2,0,133,2
771,0,469,3440,70,80,1223,1,259,31,150,1260,1.0294117647058822,0,199,13,378,150,0,9,0,469,15
772,0,25,12881,2137,107,3389,1,1479,7,31,1660,0.4896755162241888,0,1520,274,2203,31,3,0,0,25,0
773,0,356,4654,105,136,842,1,170,15,23,1143,1.3558718861209964,1,237,8,320,23,2,7,0,356,4
774,0,321,597,29,23,514,1,46,4,9,912,1.770873786407767,0,79,2,176,9,0,4,0,321,2
775,0,437,7136,25,293,1980,1,656,578,1005,2951,1.4896516910651185,0,598,39,972,1005,6,9,0,437,2
776,0,1077,6662,1396,199,3194,1,310,83,219,3252,1.0178403755868544,0,190,72,1383,219,7,28,0,1077,0
777,0,1077,6662,1396,199,3194,1,310,83,219,3252,1.0178403755868544,0,190,72,1383,219,7,28,0,1077,0
778,0,5,1051,1,0,352,1,150,4,2,737,2.087818696883853,0,90,0,85,2,0,1,0,5,3
779,0,2187,10797,33,1298,3660,1,567,18,2482,6802,1.8579623053810435,0,244,1,1368,2482,20,37,0,2187,16
780,0,1749,11762,135,224,3711,1,1668,175,833,7824,2.1077586206896552,4,1185,423,1165,833,5,36,0,1749,29
781,0,1128,8965,59,134,2955,1,746,31,913,4029,1.3629905277401895,0,550,28,804,913,8,10,0,1128,3
782,0,1036,9332,2541,467,4555,1,596,51,1851,5668,1.2440737489025462,0,234,177,2207,1851,11,38,0,1036,6
783,0,526,2843,22,29,1027,1,175,1,156,3052,2.9688715953307394,0,417,7,407,156,1,6,0,526,0
784,1,526,4633,95,122,1608,1,601,36,95,1904,1.1833436917339963,0,252,171,337,95,8,22,0,526,3
785,0,149,3611,27,542,1339,1,563,2,606,1910,1.4253731343283582,0,172,296,542,606,0,0,0,149,0
786,0,149,3611,27,542,1339,1,563,2,606,1910,1.4253731343283582,0,172,296,542,606,0,0,0,149,0
787,0,89,5738,3,4,244,1,114,0,0,539,2.2,0,174,0,183,0,3,0,0,89,9
788,0,160,2132,10,76,690,1,339,1,112,1085,1.5701881331403762,0,117,5,340,112,0,3,0,160,3
789,0,447,3749,62,94,1346,1,615,3,173,1926,1.4298440979955456,0,177,10,196,173,18,8,0,447,0
790,0,468,4252,47,121,1847,1,813,19,213,2552,1.380952380952381,0,202,17,276,213,19,12,0,468,0
791,0,947,2762,116,52,1791,1,121,10,47,3052,1.703125,0,142,3,125,47,3,24,0,947,4
792,0,184,1517,15,52,798,1,29,10,77,1388,1.737171464330413,0,62,7,301,77,5,13,0,184,2
793,-1,734,3537,169,52,1283,1,381,36,704,2850,2.2196261682242993,0,246,57,323,704,4,7,0,734,21
794,0,275,4355,41,43,1279,1,636,27,35,1237,0.96640625,0,242,131,262,35,7,15,0,275,9
795,0,234,2815,3,139,1121,1,251,112,11,1844,1.64349376114082,0,243,6,542,11,4,16,0,234,5
796,0,488,4778,12,231,1862,1,254,44,943,2131,1.1438539989264627,0,129,26,317,943,44,54,0,488,4
797,0,447,4249,37,428,2745,1,487,33,726,3957,1.4410050983248361,0,248,185,611,726,9,14,0,447,3
798,0,836,6513,79,349,2744,1,516,89,195,2787,1.0153005464480875,0,396,19,727,195,5,12,0,836,18
799,0,947,7578,1269,155,2705,1,485,37,114,1985,0.7335550628233555,0,175,8,1155,114,1,9,0,947,9
800,0,248,1553,79,106,676,1,131,2,30,1266,1.8700147710487445,1,115,6,397,30,2,3,0,248,1
801,0,33,51,1,0,56,1,1,3,7,162,2.8421052631578947,0,0,1,6,7,0,2,0,33,0
802,0,252,8025,655,780,3277,1,780,37,2334,4823,1.4713239780353875,13,377,133,1811,2334,121,20,0,252,5
803,0,195,1911,2,78,1744,1,60,12,44,1608,0.9214899713467049,0,38,3,992,44,0,12,0,195,4
804,0,1187,9867,56,289,2336,1,1064,201,959,3452,1.4771074026529738,0,856,11,1232,959,7,19,0,1187,0
805,0,543,2340,9,200,1231,1,262,9,64,1869,1.5170454545454546,0,104,1,300,64,5,12,0,543,7
806,0,580,2747,34,89,1207,1,201,52,48,2597,2.149834437086093,0,83,5,88,48,2,28,0,580,0
807,0,242,1273,0,284,838,1,263,0,5,676,0.8057210965435042,0,308,0,426,5,0,0,0,242,7
808,0,1455,16599,1994,291,7746,1,622,71,165,3361,0.43384535949399766,0,211,48,2115,165,18,17,0,1455,12
809,0,1466,7888,156,170,2871,1,962,71,94,3212,1.1183844011142061,0,715,13,2489,94,4,14,0,1466,16
810,0,632,6010,151,48,1262,1,580,114,69,2114,1.6737925574030088,0,317,2,360,69,2,8,0,632,4
811,0,179,6486,4301,1637,6870,1,152,16,24,1507,0.21932760879056906,0,153,91,3854,24,3,12,0,179,8
812,0,322,3982,41,94,2821,1,316,16,100,1569,0.5559886605244507,0,79,47,895,100,13,8,0,322,4
813,0,145,2422,10,140,998,1,188,24,100,1333,1.3343343343343343,0,100,11,216,100,3,4,0,145,0
814,0,1052,5486,1768,164,2938,1,284,35,633,3650,1.2419190200748553,0,137,128,1455,633,7,24,0,1052,1
815,0,907,5964,64,361,4569,1,217,8,157,5049,1.1048140043763677,0,302,24,1950,157,5,39,0,907,30
816,0,110,8533,5,74,728,1,114,28,71,1358,1.8628257887517148,0,54,21,119,71,1,3,0,110,4
817,0,960,7487,870,344,3300,1,565,29,535,3375,1.0224174492578006,0,324,40,1315,535,8,25,0,960,18
818,0,1027,1752,3,36,601,1,220,0,19,1014,1.6843853820598007,0,203,0,316,19,0,2,0,1027,0
819,0,539,6235,1473,94,3540,1,215,10,94,2786,0.7867833945213216,0,116,63,1264,94,4,21,0,539,0
820,0,552,1260,1,434,1010,1,252,7,71,1566,1.5489614243323442,0,124,10,463,71,0,10,0,552,2
821,0,136,1300,35,345,858,1,81,10,35,1113,1.2956926658905705,0,27,17,193,35,3,14,0,136,1
822,0,364,2498,29,228,1187,1,256,29,16,1221,1.0277777777777777,0,167,3,413,16,3,27,0,364,6
823,0,531,3567,185,303,1957,1,294,12,48,2304,1.1767109295199183,0,166,192,753,48,4,15,0,531,5
824,0,543,4653,9,530,1320,1,694,23,34,2217,1.6782740348221046,0,817,17,1079,34,0,11,0,543,13
825,0,1126,8959,1055,364,3772,1,640,72,143,3424,0.9075006626027035,0,324,52,1578,143,8,22,0,1126,10
826,0,135,1593,244,212,728,1,152,5,93,2001,2.7448559670781894,0,21,291,265,93,0,4,0,135,0
827,0,164,2389,17,179,566,1,367,28,22,982,1.7319223985890653,0,382,0,502,22,0,5,0,164,0
828,0,181,1420,122,62,851,1,150,4,180,1904,2.2347417840375585,4,92,31,227,180,2,14,0,181,4
829,0,124,11431,0,472,1002,1,87,0,16,1014,1.0109670987038883,0,330,2,702,16,0,0,0,124,0
830,0,92,3546,5,40,551,1,69,5,37,715,1.2952898550724639,0,27,9,74,37,4,6,0,92,2
831,0,403,2367,17,190,1013,1,364,4,81,1299,1.2810650887573964,0,334,54,527,81,0,11,0,403,3
832,0,1128,7190,1915,164,3537,1,382,58,224,5275,1.4909553420011306,0,150,181,1516,224,5,20,0,1128,0
833,0,306,2879,38,13,707,1,214,31,72,1472,2.07909604519774,0,309,5,306,72,5,24,0,306,0
834,0,641,4218,44,178,1567,1,131,12,1577,5313,3.388392857142857,0,81,3,119,1577,16,21,0,641,2
835,0,341,2504,2,18,1085,1,237,59,226,2494,2.296500920810313,0,107,1,57,226,1,2,0,341,5
836,0,648,2331,105,244,1020,1,274,44,585,1433,1.4035259549461312,0,341,36,495,585,6,16,0,648,1
837,0,2066,3416,39,158,2339,1,751,11,33,3702,1.582051282051282,0,121,7,808,33,1,8,0,2066,6
838,0,492,1997,39,138,1350,1,90,11,36,2797,2.070318282753516,0,56,7,399,36,1,8,0,492,2
839,0,133,1941,36,11,1467,1,184,2,37,818,0.5572207084468664,0,40,0,48,37,3,4,0,133,0
840,0,62,1224,0,218,634,1,130,0,913,2059,3.2425196850393703,0,28,0,269,913,39,1,0,62,0
841,0,93,1224,0,218,634,1,130,0,912,2054,3.234645669291339,0,28,0,269,912,39,1,0,93,0
842,0,62,1139,0,218,632,1,130,0,1120,2555,4.036334913112165,0,2,0,243,1120,39,1,0,62,0
843,0,547,6026,5,375,2835,1,390,7,30,1148,0.40479548660084624,0,558,3,762,30,3,4,0,547,16
844,0,678,4067,25,35,1284,1,418,32,25,2678,2.084046692607004,0,425,41,405,25,0,29,0,678,5
845,0,399,4378,4,374,1803,1,838,166,56,2276,1.2616407982261642,0,312,47,797,56,0,9,0,399,3
846,0,810,5462,0,491,3105,1,506,10,1,8707,2.8032839665164198,0,64,0,1278,1,0,24,0,810,29
847,0,17,6677,1218,227,881,1,833,1,25,903,1.0238095238095237,0,79,0,14,25,2,3,0,17,0
848,0,835,2436,38,20,1589,1,116,9,10,2709,1.7037735849056603,0,183,0,121,10,1,4,0,835,3
849,0,560,3638,176,48,1742,1,270,36,98,1785,1.0240963855421688,0,241,45,265,98,2,19,0,560,16
850,0,850,8750,77,527,3393,1,790,119,303,4838,1.4254566882734236,0,646,55,1323,303,3,39,0,850,11
851,0,2,2153,1,2,2138,1,2,1,16,49,0.022907900888265546,0,1,1,5,16,1,0,0,2,0
852,0,2,2153,1,2,2138,1,2,1,16,49,0.022907900888265546,0,1,1,5,16,1,0,0,2,0
853,0,79,1306,1,4,714,1,36,0,2,724,1.0125874125874126,0,0,1,0,2,0,0,0,79,0
854,0,21,190,1,34,185,185,22,3,0,222,1.1935483870967742,52,36,11,25,0,0,2,0,21,0
855,1,1,4814,0,1,4811,1,5,1,1,17,0.0035328345802161263,0,0,1,2,1,0,0,0,1,0
856,0,0,2310,0,0,2310,1,0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0
857,0,324,2350,39,135,1382,1,160,15,35,2307,1.668112798264642,0,44,7,459,35,1,14,0,324,2
858,0,1093,11190,142,283,2898,2,836,81,176,3273,1.1290100034494652,0,600,53,2542,176,11,17,0,1093,26
859,0,213,1569,65,38,543,1,241,19,448,1388,2.551470588235294,0,238,13,307,448,1,11,0,213,3
860,0,875,8245,89,1165,3113,1,603,50,175,2058,0.6608863198458574,0,428,10,1531,175,5,29,0,875,28
861,0,921,16954,45,703,4157,1,2177,345,237,3637,0.8746993746993748,0,1850,315,2344,237,24,5,0,921,8
862,0,490,1403,830,8,864,1,42,5,4,1439,1.6635838150289017,0,61,1,41,4,1,6,0,490,0
863,0,324,1141,23,42,826,1,61,4,377,1524,1.8428053204353083,0,50,0,194,377,4,7,0,324,0
864,0,892,3138,39,231,2236,1,258,14,41,3630,1.6227089852481,0,56,7,799,41,1,16,0,892,13
865,0,10,1549,0,269,399,364,47,7,0,373,0.9325,26,58,1,68,0,0,0,0,10,0
866,0,316,1801,5,41,575,1,179,5,103,1142,1.9826388888888888,0,120,16,165,103,7,9,0,316,0
867,0,17,196,0,0,3,1,2,1,0,31,7.75,0,3,0,1,0,0,0,0,17,0
868,0,850,8750,77,527,3393,1,790,119,303,4838,1.4254566882734236,0,646,55,1323,303,3,39,0,850,11
869,0,216,1952,39,315,1201,1,66,12,32,2283,1.899334442595674,0,44,7,609,32,1,5,0,216,8
870,0,464,2223,21,14,857,1,169,19,10,1210,1.4102564102564104,0,202,1,149,10,0,13,0,464,10
871,0,464,2223,21,14,857,1,169,19,10,1210,1.4102564102564104,0,202,1,149,10,0,13,0,464,10
872,0,1329,9504,1480,119,2774,1,558,38,2065,4112,1.4818018018018018,0,212,47,1100,2065,3,9,0,1329,12
873,0,810,6345,115,1055,4200,1,543,41,173,5344,1.272078076648417,0,942,16,1813,173,12,37,0,810,33
874,0,157,1510,11,129,978,1,82,15,321,746,0.7620020429009193,0,77,3,360,321,8,0,0,157,4
875,0,462,2983,42,87,958,1,262,33,527,1858,1.937434827945777,0,322,15,460,527,2,4,0,462,0
876,0,288,1830,0,115,1311,1,103,3,90,1894,1.4435975609756098,0,45,2,309,90,5,6,0,288,11
877,0,99,916,24,53,860,1,41,6,221,685,0.7955865272938444,0,8,16,128,221,10,5,0,99,6
878,0,393,2441,94,330,1237,1,484,52,8,1834,1.481421647819063,1,322,18,539,8,5,4,0,393,11
879,0,151,1285,18,62,691,1,69,9,244,1122,1.6213872832369942,0,41,1,151,244,0,2,0,151,1
880,0,121,1527,5,16,1015,1,73,5,107,657,0.6466535433070866,0,52,0,63,107,1,3,0,121,4
881,0,1116,8955,39,27,2550,1,936,751,34,5350,2.097216777734222,0,833,24,821,34,6,31,0,1116,1
882,0,414,12319,9,539,3018,1,1578,22,1379,6198,2.052997681351441,0,783,52,1898,1379,21,12,0,414,4
883,0,1217,8357,34,85,3476,1,830,45,1744,5458,1.5697440322116767,0,313,236,631,1744,22,15,0,1217,5
884,0,1122,8652,714,331,3962,1,789,58,136,3862,0.9745142568761039,0,350,75,1037,136,4,15,0,1122,36
885,0,89,2226,32,355,981,1,656,21,29,1413,1.4389002036659877,0,177,0,669,29,6,0,0,89,61
886,0,375,2748,12,85,1088,1,226,21,810,2981,2.7373737373737375,0,90,5,160,810,18,31,0,375,2
887,0,507,3682,384,194,1668,1,477,21,60,1777,1.0647094068304375,0,131,35,324,60,5,26,0,507,4
888,0,129,2918,48,200,1101,1,260,7,788,2063,1.8720508166969148,0,168,3,308,788,40,8,0,129,5
889,0,103,1328,111,9,1185,1,26,3,37,522,0.44013490725126475,0,7,14,236,37,1,7,0,103,3
890,0,103,1328,111,9,1185,1,26,3,37,522,0.44013490725126475,0,7,14,236,37,1,7,0,103,3
891,0,104,1361,115,9,1214,1,26,3,37,536,0.4411522633744856,0,7,14,239,37,1,7,0,104,3
892,0,105,1379,111,9,1226,1,26,3,37,536,0.43683781581092096,0,7,14,243,37,1,9,0,105,3
893,0,105,1379,111,9,1226,1,26,3,37,536,0.43683781581092096,0,7,14,243,37,1,9,0,105,3
894,0,19,249,104,56,182,1,38,5,60,320,1.7486338797814207,0,43,1,128,60,0,0,0,19,1
895,0,650,4228,143,178,1902,1,175,68,53,2864,1.5049921177088808,0,104,2,460,53,29,11,0,650,1
896,0,19,249,104,56,182,1,38,5,60,320,1.7486338797814207,0,43,1,128,60,0,0,0,19,1
897,0,328,5399,24,58,949,1,514,5,234,2708,2.8505263157894736,0,535,1,572,234,29,6,0,328,0
898,0,500,4739,7,78,686,1,282,5,63,1599,2.3275109170305677,0,213,755,236,63,1,4,0,500,0
899,0,97,956,8,17,331,1,84,6,262,1042,3.13855421686747,0,42,1,61,262,7,5,0,97,0
900,0,42,8697,0,1392,5053,5044,588,42,10,278,0.05500593589236249,50,773,1,598,10,0,0,0,42,0
901,0,493,4627,37,625,2447,1,501,61,156,2363,0.9652777777777778,0,683,3,1268,156,6,21,0,493,7
902,0,1139,13696,133,216,4605,1,1425,79,125,6705,1.4557099435518888,0,694,34,1440,125,64,21,0,1139,8
903,0,1131,853,2,41,584,1,76,10,32,447,0.764102564102564,0,76,73,184,32,2,5,0,1131,9
904,0,143,2770,12,94,830,1,377,45,9,939,1.1299638989169676,0,262,0,466,9,30,0,0,143,14
905,0,118,1625,5,19,943,1,310,12,35,698,0.739406779661017,0,145,178,193,35,7,4,0,118,3
906,0,185,2672,0,43,306,292,103,8,20,1070,3.485342019543974,64,79,8,59,20,0,1,0,185,0
907,0,166,1206,19,91,857,1,52,13,59,874,1.0186480186480187,0,25,9,238,59,1,0,0,166,3
908,0,151,7070,57,133,2982,1,684,50,196,5010,1.6795172644988268,0,167,49,691,196,22,8,0,151,3
909,0,151,7070,57,133,2982,1,684,50,196,5010,1.6795172644988268,0,167,49,691,196,22,8,0,151,3
910,0,537,593,2,31,444,1,40,14,30,1031,2.31685393258427,0,40,1,34,30,0,1,0,537,3
911,0,110,1510,27,27,839,1,303,22,62,899,1.0702380952380952,0,291,325,381,62,1,1,0,110,3
912,0,332,986,54,42,664,1,69,14,210,1210,1.8195488721804511,0,96,2,225,210,4,21,0,332,1
913,0,166,1538,1,12,1061,2,116,8,31,685,0.6450094161958568,0,91,123,241,31,1,2,0,166,3
914,0,113,2699,72,52,1950,1,115,3,59,876,0.4490005125576627,0,30,37,553,59,8,4,0,113,3
915,0,1106,6680,15,103,2953,1,559,38,860,4086,1.3832092078537577,0,164,46,683,860,28,9,0,1106,3
916,0,633,1447,15,5,913,1,95,6,10,1014,1.1094091903719911,0,112,4,52,10,0,7,0,633,1
917,0,335,1581,52,133,910,1,113,16,179,1600,1.756311745334797,0,53,5,265,179,18,10,0,335,2
918,0,135,2500,99,137,1011,1,555,3,61,2168,2.142292490118577,0,354,78,505,61,1,11,0,135,2
919,0,858,6851,92,53,5351,2,85,2,37,1410,0.26345291479820626,0,14,26,2314,37,8,12,0,858,53
920,0,115,1418,5,37,941,1,237,9,61,769,0.8163481953290871,0,101,124,190,61,11,4,0,115,3
921,0,309,2486,335,123,1278,1,211,32,45,1071,0.8373729476153244,0,171,46,537,45,4,8,0,309,3
922,0,126,1906,21,36,1347,1,263,8,51,653,0.4844213649851632,0,267,356,573,51,0,5,0,126,3
923,0,91,755,1,123,568,1,120,14,44,1035,1.818980667838313,0,101,4,232,44,1,2,0,91,0
924,0,771,4519,15,792,3680,1,382,10,89,4507,1.2243955446889432,0,719,11,1315,89,15,29,0,771,13
925,0,728,6084,732,120,3097,1,326,19,165,1922,0.6204002582311169,0,162,15,893,165,4,15,0,728,17
926,0,319,7659,16,1,213,1,113,52,8,331,1.5467289719626167,0,122,1,136,8,0,6,0,319,0
927,0,146,1304,1,87,1279,1,64,17,48,1168,0.9125,0,11,3,99,48,1,5,0,146,2
928,0,499,2495,1,158,1851,1,249,67,21,1392,0.7516198704103672,0,33,2,526,21,1,3,0,499,8
929,0,1134,7828,47,1271,1948,1,699,100,104,3144,1.6131349409953823,0,586,14,604,104,1,9,0,1134,38
930,0,395,1790,1,37,1313,1,117,13,779,2483,1.8896499238964992,0,23,4,49,779,14,7,0,395,1
931,0,682,5934,17,306,2580,1,401,6,799,4890,1.8946144905075553,0,318,11,1148,799,0,15,0,682,0
932,0,253,2383,16,116,1076,1,234,38,30,1726,1.6025998142989786,0,150,5,400,30,0,7,0,253,9
933,0,30,1619,24,567,1286,1,5,5,965,1427,1.1087801087801088,0,28,37,623,965,110,1,0,30,3
934,0,73,1696,7,80,412,1,79,6,622,1549,3.750605326876513,0,117,0,190,622,11,5,0,73,0
935,0,513,4754,16,50,1065,1,291,6,8,1071,1.0046904315196998,0,350,5,151,8,4,4,0,513,0
936,0,55,913,79,26,897,1,21,2,40,554,0.6169265033407573,0,7,12,213,40,8,5,0,55,3
937,0,78,574,20,24,304,1,137,0,40,967,3.1704918032786886,0,24,16,42,40,6,3,0,78,0
938,0,144,1151,43,11,840,2,66,5,58,510,0.6064209274673008,0,94,2,94,58,1,4,0,144,3
939,0,65,955,4,134,474,1,24,0,142,752,1.583157894736842,0,76,0,289,142,0,0,0,65,4
940,0,122,1613,6,199,610,1,51,1,27,1011,1.6546644844517184,0,94,1,400,27,1,0,0,122,13
941,0,597,2197,32,43,1391,1,77,68,2330,4972,3.57183908045977,0,21,98,53,2330,7,44,0,597,6
942,0,116,1459,3,11,1030,1,30,3,44,781,0.7575169738118331,0,6,67,257,44,0,3,0,116,3
943,0,401,2275,12,345,1813,1,126,21,151,3679,2.028114663726571,0,147,24,458,151,59,0,0,401,4
944,0,106,2602,199,396,2285,1,145,20,122,3351,1.4658792650918635,0,48,42,337,122,120,22,0,106,4
945,0,179,3716,23,23,2669,1,77,12,50,795,0.29775280898876405,0,15,31,908,50,7,12,0,179,7
946,0,622,5167,17,744,2112,1,390,142,91,2668,1.2626597255087553,0,919,8,1371,91,4,31,0,622,8
947,1,77,5536,99,46,5072,1,48,8,134,666,0.13128326434062684,0,32,16,97,134,8,1,0,77,1
948,0,291,2513,39,395,1476,1,144,44,54,2049,1.3872714962762356,0,257,5,558,54,3,25,0,291,0
949,0,1311,12859,204,716,5736,1,931,46,968,6155,1.0728603799895415,0,404,53,1622,968,134,23,0,1311,5
950,0,696,6299,37,162,1775,1,800,249,332,2329,1.3113738738738738,0,684,9,1003,332,5,5,0,696,8
951,0,312,3826,26,248,1192,1,501,90,65,1366,1.1450125733445096,0,245,24,500,65,11,5,0,312,0
952,0,62,3166,15,644,2494,1,136,12,911,3954,1.5847695390781562,0,49,52,656,911,114,12,0,62,1
953,0,262,5825,3033,192,4040,1,245,110,71,3240,0.8017817371937639,0,91,118,2373,71,10,17,0,262,9
954,0,703,7401,1291,160,4485,1,262,39,58,2427,0.541016495764601,0,121,69,1390,58,5,24,0,703,4
955,0,331,4535,262,177,1914,1,213,37,134,1505,0.7859007832898173,8,94,28,606,134,27,12,0,331,16
956,0,620,8053,153,797,3258,1,912,97,150,3158,0.9690088984351027,0,426,322,975,150,8,14,0,620,13
957,0,230,1277,16,101,1251,1,24,4,86,3254,2.599041533546326,0,9,5,126,86,15,26,0,230,0
958,0,287,4036,15,241,1126,1,360,11,779,2975,2.639751552795031,0,493,0,738,779,1,19,0,287,0
959,0,243,1062,22,37,566,1,30,13,1438,3121,5.504409171075838,0,12,19,41,1438,7,40,0,243,3
960,0,39,1992,35,518,1104,1,121,1,852,1646,1.4895927601809955,0,93,34,628,852,98,3,0,39,0
961,0,65,1863,7,122,1557,1,134,15,123,2855,1.832477535301669,0,29,24,35,123,18,11,0,65,4
962,0,52,1171,4,11,802,1,180,3,32,431,0.5367372353673724,0,11,34,44,32,6,4,0,52,3
963,0,6,1512,32,224,1139,1,213,52,62,2185,1.9166666666666667,0,95,81,313,62,13,8,0,6,1
964,0,194,7393,39,99,3310,1,673,57,60,5132,1.549984898822108,0,167,59,754,60,22,7,0,194,4
965,0,529,4403,124,1105,3094,1,251,11,57,2345,0.7576736672051696,0,840,198,1837,57,6,1,0,529,4
966,0,197,2946,68,67,1761,1,64,41,63,1093,0.6203178206583428,0,65,28,403,63,6,23,0,197,3
967,0,342,2641,21,257,1293,1,474,9,203,1609,1.2434312210200926,0,56,481,367,203,2,6,0,342,1
968,0,232,14718,55,372,3228,1,762,47,302,5798,1.7956023536698669,1,490,60,1254,302,16,12,0,232,13
969,0,1042,5226,50,206,2753,1,585,31,222,4073,1.4789397240377633,0,102,24,468,222,10,35,0,1042,5
970,0,115,1245,32,99,546,1,206,9,508,1429,2.612431444241316,0,107,16,223,508,17,7,0,115,3
971,0,21,1152,0,48,826,1,87,11,26,712,0.8609431680773881,0,61,8,275,26,1,7,0,21,2
972,0,193,2936,64,67,1755,1,64,41,63,1093,0.6224373576309795,0,65,28,405,63,6,23,0,193,3
973,0,282,3739,88,50,2617,1,268,10,73,1666,0.6363636363636364,0,155,189,1015,73,3,6,0,282,7
974,0,171,1171,15,31,1065,1,39,6,51,504,0.4727954971857411,0,15,2,128,51,12,5,0,171,14
975,0,69,3177,30,19,2130,1,176,6,38,614,0.2881276396058189,0,69,80,684,38,6,8,0,69,6
976,0,67,2484,6,7,763,1,467,15,28,1660,2.1727748691099475,0,121,31,79,28,1,2,0,67,2
977,0,1210,9252,790,83,4868,1,529,151,71,2007,0.4121996303142329,0,226,75,401,71,24,21,0,1210,12
978,0,317,7869,87,125,2916,1,960,76,100,5087,1.743914981145012,0,414,395,448,100,11,21,0,317,13
979,0,260,5797,221,20,3045,2,697,1,105,2454,0.8056467498358503,0,31,428,193,105,9,16,0,260,7
980,0,246,3883,85,561,2090,1,238,14,39,1416,0.6771879483500718,0,196,152,850,39,3,7,0,246,3
981,0,74,2875,49,101,1669,1,260,22,168,3149,1.88562874251497,0,76,107,339,168,8,3,0,74,26
982,0,33,1397,846,42,915,1,80,8,61,533,0.5818777292576419,0,31,6,171,61,6,0,0,33,4
983,0,21,1153,0,48,826,1,87,11,26,712,0.8609431680773881,0,61,8,275,26,1,7,0,21,2
984,0,418,5131,261,152,3872,1,126,13,94,1085,0.2801445907565195,0,63,19,1467,94,4,3,0,418,28
985,0,152,1408,5,0,398,1,204,3,106,1532,3.8395989974937343,0,182,1,162,106,0,2,0,152,3
986,0,85,1534,4,33,1057,1,187,3,40,542,0.5122873345935728,0,13,40,84,40,11,4,0,85,3
987,0,1080,10370,227,207,6866,1,387,37,94,2285,0.3327508373379933,5,390,11,3516,94,10,11,0,1080,7
988,0,283,3827,19,159,1762,1,425,17,73,2099,1.1905842314237096,0,297,1,469,73,5,8,0,283,0
989,0,63,3953,80,58,1129,1,517,41,76,1579,1.3973451327433628,0,255,27,225,76,18,23,0,63,11
990,0,1089,13528,5222,77,5458,1,483,17,40,2644,0.4843377908041766,0,160,44,3117,40,13,0,0,1089,3
991,0,856,3631,55,591,1833,1,476,7,122,2720,1.4830970556161396,0,393,2,749,122,16,1,0,856,6
992,0,3,1817,1,11,1822,1,3,6,14,87,0.047723532638507954,0,5,2,0,14,0,0,0,3,3
993,0,223,3615,189,138,2585,1,127,6,98,1828,0.7068832173240526,0,30,62,688,98,7,14,0,223,4
994,0,119,4206,33,33,819,1,327,8,10,1048,1.278048780487805,0,430,9,547,10,1,4,0,119,1
995,0,910,10900,1949,813,4943,1,1631,65,252,6356,1.285598705501618,0,876,184,2857,252,9,29,0,910,5
996,0,88,10163,48,241,3852,3810,1107,12,3195,7235,1.877757591487153,0,180,91,101,3195,17,27,0,88,4
997,0,262,10160,71,101,2171,1,482,20,570,5211,2.399171270718232,15,92,90,103,570,7,3,0,262,5
998,0,605,5982,1728,200,3189,1,412,44,238,3996,1.2526645768025078,0,176,137,1567,238,35,19,0,605,0
999,0,29,9326,5,30,191,1,103,0,24,259,1.3489583333333333,0,23,1,60,24,3,2,0,29,0
1000,0,605,5982,1728,200,3189,1,412,44,238,3996,1.2526645768025078,0,176,137,1567,238,35,19,0,605,0
1001,0,140,1189,18,107,813,1,92,14,69,1483,1.8218673218673218,0,115,9,173,69,6,10,0,140,4
1002,0,275,2467,191,54,1284,1,121,4,560,1724,1.341634241245136,0,115,3,416,560,5,19,0,275,7
1003,0,220,1780,19,53,991,1,28,3,42,970,0.9778225806451613,0,9,360,901,42,24,0,0,220,2
1004,0,668,2580,108,30,1281,1,14,17,1,3213,2.5062402496099843,0,60,15,36,1,0,23,0,668,1
1005,0,1900,5964,250,688,3249,1,699,35,714,5313,1.6347692307692308,0,990,43,1676,714,4,20,0,1900,12
1006,0,1315,11043,1737,202,4104,1,889,93,180,3055,0.7442143727161997,0,318,100,1668,180,6,30,0,1315,8
1007,0,2015,11330,265,232,3251,1,766,21,351,3733,1.147908979089791,0,583,243,989,351,2,60,0,2015,31
1008,0,850,6955,483,45,3060,1,418,27,1146,3511,1.1470107807905914,0,25,17,976,1146,9,31,0,850,5
1009,0,1627,14872,147,256,3469,1,1538,97,653,7264,2.093371757925072,0,1766,16,1942,653,5,14,0,1627,29
1010,0,1366,7142,94,151,3237,1,545,69,130,2694,0.8319950586781965,0,385,6,819,130,1,19,0,1366,38
1011,0,1117,5773,27,166,3497,1,579,1,285,1607,0.45940537449971414,0,19,112,899,285,74,9,0,1117,1
1012,0,113,3216,24,106,1191,10,423,54,158,775,0.6501677852348994,0,102,294,814,158,0,4,0,113,2
1013,0,451,585,18,2,557,1,3,1,63,1566,2.806451612903226,0,6,0,6,63,0,8,0,451,1
1014,0,774,5006,39,1031,3857,1,257,10,58,5938,1.5391394504924831,0,55,8,2122,58,1,8,0,774,105
1015,0,842,6520,39,584,3463,1,446,12,32,6904,1.9930715935334873,0,60,7,1582,32,1,13,0,842,33
1016,0,741,4280,39,378,2897,1,180,31,34,6319,2.1804692891649413,0,51,7,967,34,1,20,0,741,23
